TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,BMI,Fat,TotalActiveMinutes,ActivityRatio,VeryActiveRatio,SedentaryPercentage,ActivitySleepRatio,StepsPerActiveMinute,CaloriesPerStep
14172,10.289999961853,9.47999954223633,4.8697829246521,4.5,0.379999995231628,5.40999984741211,0.0,53,8,355,1024,2937,1.0,433.0,463.0,62.5,24.3899993896484,23.5,416,0.2886884108258154,0.12709832134292565,0.7111111111111111,0.9585253456221198,33.985611510791365,0.20722500529175192
12862,9.64999961853027,8.60000038146973,4.8513069152832,4.6100001335144,0.560000002384186,4.48000001907349,0.0,56,22,261,1101,2742,1.0,433.0,463.0,62.5,24.3899993896484,23.5,339,0.23525329632199862,0.16470588235294117,0.7645833333333333,0.7811059907834101,37.82941176470588,0.21316955609111404
11179,8.23999977111816,7.48000001907349,3.28541493415833,2.95000004768372,0.340000003576279,4.96000003814697,0.0,34,6,304,1096,2668,1.0,433.0,463.0,62.5,24.3899993896484,23.5,344,0.2387231089521166,0.09855072463768116,0.7611111111111111,0.7926267281105991,32.402898550724636,0.23864042933810375
5273,3.52999997138977,3.52999997138977,0.0,0.0,0.0,3.52999997138977,0.0,0,0,202,1238,2098,1.0,433.0,463.0,62.5,24.3899993896484,23.5,202,0.14018043025676613,0.0,0.8597222222222223,0.46543778801843316,25.97536945812808,0.39780053090633294
4631,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,203,1155,2076,1.0,79.0,82.0,62.5,24.3899993896484,23.5,203,0.14937454010301693,0.0,0.8020833333333334,2.5375,22.70098039215686,0.4481865284974093
8059,5.3899998664856,5.3899998664856,0.0,0.0,0.0,5.3899998664856,0.0,0,0,305,1135,2383,1.0,433.0,463.0,62.5,24.3899993896484,23.5,305,0.21165857043719638,0.0,0.7881944444444444,0.7027649769585254,26.336601307189543,0.2956575682382134
14816,10.9799995422363,9.90999984741211,4.93055009841919,3.78999996185303,2.11999988555908,5.05000019073486,0.0199999995529652,48,31,284,1077,2832,1.0,433.0,463.0,62.5,24.3899993896484,23.5,363,0.25190839694656486,0.13186813186813187,0.7479166666666667,0.836405529953917,40.7032967032967,0.1911318080583114
14194,10.4799995422363,9.5,4.94214200973511,4.40999984741211,0.759999990463257,5.30999994277954,0.0,53,17,304,1066,2812,1.0,433.0,463.0,62.5,24.3899993896484,23.5,374,0.2595419847328244,0.14133333333333334,0.7402777777777778,0.8617511520737328,37.85066666666667,0.19809792180345193
15566,11.3100004196167,10.4099998474121,4.92484092712402,4.78999996185303,0.670000016689301,5.8600001335144,0.0,60,33,347,1000,3096,1.0,433.0,463.0,62.5,24.3899993896484,23.5,440,0.3053435114503817,0.1360544217687075,0.6944444444444444,1.0138248847926268,35.297052154195015,0.19888225091539796
13744,9.1899995803833,9.1899995803833,0.0,2.15000009536743,1.87000000476837,5.17000007629395,0.0,30,34,327,1049,2763,1.0,433.0,463.0,62.5,24.3899993896484,23.5,391,0.27133934767522555,0.07653061224489796,0.7284722222222222,0.9009216589861752,35.06122448979592,0.20101855220080028
15299,10.2399997711182,10.2399997711182,0.0,4.09999990463257,1.75999999046326,4.36999988555908,0.0,64,50,261,1065,2889,1.0,433.0,463.0,62.5,24.3899993896484,23.5,375,0.260235947258848,0.1702127659574468,0.7395833333333334,0.8640552995391705,40.68882978723404,0.1888235294117647
8093,5.40999984741211,5.40999984741211,0.0,0.129999995231628,1.12999999523163,4.15000009536743,0.0,2,25,223,1190,2284,1.0,433.0,463.0,62.5,24.3899993896484,23.5,250,0.1734906315058987,0.00796812749003984,0.8263888888888888,0.576036866359447,32.243027888446214,0.2821843340746232
11085,7.42000007629395,7.42000007629395,0.0,0.0,0.0,7.42000007629395,0.0,0,0,419,1021,2667,1.0,433.0,463.0,62.5,24.3899993896484,23.5,419,0.2907702984038862,0.0,0.7090277777777778,0.9654377880184332,26.392857142857142,0.2405736965542125
18229,13.3400001525879,12.1999998092651,4.86179208755493,4.30999994277954,1.37000000476837,7.67000007629395,0.0,51,24,379,986,3055,1.0,433.0,463.0,62.5,24.3899993896484,23.5,454,0.315058986814712,0.11208791208791209,0.6847222222222222,1.0460829493087558,40.06373626373627,0.1675809105869446
15090,10.1000003814697,10.1000003814697,0.0,0.930000007152557,0.939999997615814,8.22999954223633,0.0,16,22,424,978,2939,1.0,433.0,463.0,62.5,24.3899993896484,23.5,462,0.32061068702290074,0.03455723542116631,0.6791666666666667,1.064516129032258,32.59179265658747,0.1947518388443443
13541,10.2200002670288,9.0600004196167,4.88560485839844,4.26999998092651,0.660000026226044,5.28999996185303,0.0,50,12,337,1041,2830,1.0,433.0,463.0,62.5,24.3899993896484,23.5,399,0.2768910478834143,0.125,0.7229166666666667,0.9193548387096774,33.8525,0.20897947127455324
15128,10.1199998855591,10.1199998855591,0.0,1.0900000333786,0.769999980926514,8.26000022888184,0.0,16,16,401,1007,2836,1.0,433.0,463.0,62.5,24.3899993896484,23.5,433,0.3004857737682165,0.03686635944700461,0.6993055555555555,0.9976958525345622,34.857142857142854,0.187454557472404
20067,14.3000001907349,13.4200000762939,4.91114616394043,4.30999994277954,2.04999995231628,7.94999980926514,0.0,55,42,382,961,3180,1.0,433.0,463.0,62.5,24.3899993896484,23.5,479,0.3324080499653019,0.11458333333333333,0.6673611111111111,1.1036866359447004,41.80625,0.15846123181183974
3761,2.51999998092651,2.51999998092651,0.0,0.0,0.0,2.51999998092651,0.0,0,0,200,1240,2051,1.0,433.0,463.0,62.5,24.3899993896484,23.5,200,0.13879250520471895,0.0,0.8611111111111112,0.4608294930875576,18.71144278606965,0.5451887293992557
5600,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,237,1142,2225,1.0,58.0,61.0,62.5,24.3899993896484,23.5,237,0.17173913043478262,0.0,0.7930555555555555,4.016949152542373,23.529411764705884,0.3972504909837529
13041,9.18000030517578,8.72000026702881,2.83232593536377,4.6399998664856,0.699999988079071,3.82999992370605,0.0,64,14,250,1112,2642,1.0,433.0,463.0,62.5,24.3899993896484,23.5,328,0.22761970853573907,0.1945288753799392,0.7722222222222223,0.7557603686635944,39.638297872340424,0.2025762919797577
14510,10.8699998855591,9.71000003814697,4.91236782073975,4.48000001907349,1.01999998092651,5.3600001335144,0.0,58,31,330,1021,2976,1.0,433.0,463.0,62.5,24.3899993896484,23.5,419,0.2907702984038862,0.1380952380952381,0.7090277777777778,0.9654377880184332,34.54761904761905,0.20508579698160018
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1557,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1557.0
15010,11.1000003814697,10.039999961853,4.8782320022583,4.32999992370605,1.28999996185303,5.48000001907349,0.0,53,23,317,1047,2933,1.0,433.0,463.0,62.5,24.3899993896484,23.5,393,0.2727272727272727,0.13451776649746192,0.7270833333333333,0.9055299539170507,38.09644670050761,0.19539004729864765
11459,7.67000007629395,7.67000007629395,0.0,3.0,0.810000002384186,3.85999989509583,0.0,44,13,247,1136,2553,1.0,433.0,463.0,62.5,24.3899993896484,23.5,304,0.2109646079111728,0.14426229508196722,0.7888888888888889,0.7004608294930875,37.570491803278685,0.22277486910994765
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,111,120,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,0.07708333333333334,0.0,0.0,120.0
11317,8.40999984741211,8.40999984741211,0.0,5.26999998092651,0.150000005960464,2.97000002861023,0.0,59,6,153,745,2772,1.0,514.0,525.0,62.5,24.3899993896484,23.5,218,0.22614107883817428,0.2694063926940639,0.5173611111111112,0.42330097087378643,51.67579908675799,0.24491959710196148
5813,3.61999988555908,3.61999988555908,0.0,0.560000002384186,0.209999993443489,2.83999991416931,0.0,31,26,155,744,2516,1.0,451.0,465.0,62.5,24.3899993896484,23.5,212,0.22152560083594566,0.14553990610328638,0.5166666666666667,0.4690265486725664,27.291079812206572,0.4327485380116959
9123,6.11999988555908,6.11999988555908,0.0,2.02999997138977,0.330000013113022,3.66000008583069,0.0,35,32,189,787,2734,1.0,472.0,476.0,62.5,24.3899993896484,23.5,256,0.24521072796934865,0.13618677042801555,0.5465277777777777,0.5412262156448203,35.49805447470817,0.2996492766330557
8585,5.67000007629395,5.67000007629395,0.0,2.03999996185303,1.11000001430511,2.52999997138977,0.0,30,21,139,864,2395,1.0,377.0,386.0,62.5,24.3899993896484,23.5,190,0.18009478672985782,0.15706806282722513,0.6,0.5026455026455027,44.94764397905759,0.2789424644770557
31,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,3,1437,1635,1.0,433.0,463.0,62.5,24.3899993896484,23.5,3,0.002081887578070784,0.0,0.9979166666666667,0.0069124423963133645,7.75,51.09375
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1629,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1629.0
9827,6.71000003814697,6.71000003814697,0.0,3.17000007629395,1.22000002861023,2.30999994277954,0.0,61,51,114,1136,2743,1.0,433.0,463.0,62.5,24.3899993896484,23.5,226,0.16581071166544387,0.2687224669603524,0.7888888888888889,0.5207373271889401,43.290748898678416,0.2791005291005291
10688,7.28999996185303,7.28999996185303,0.0,3.52999997138977,1.23000001907349,2.50999999046326,0.0,67,69,124,671,2944,1.0,472.0,483.0,62.5,24.3899993896484,23.5,260,0.27896995708154504,0.2567049808429119,0.46597222222222223,0.5496828752642706,40.95019157088122,0.2754233323977921
14365,10.6400003433228,10.6400003433228,0.0,7.6399998664856,0.449999988079071,2.53999996185303,0.0,87,13,145,797,2997,1.0,492.0,502.0,62.5,24.3899993896484,23.5,245,0.2348993288590604,0.35365853658536583,0.5534722222222223,0.4969574036511156,58.39430894308943,0.20861756926075456
9469,6.17999982833862,6.17999982833862,0.0,1.36000001430511,0.300000011920929,4.51000022888184,0.0,19,6,206,758,2463,1.0,390.0,411.0,62.5,24.3899993896484,23.5,231,0.23333333333333334,0.08189655172413793,0.5263888888888889,0.5907928388746803,40.814655172413794,0.2600844772967265
9753,6.53000020980835,6.53000020980835,0.0,2.86999988555908,0.970000028610229,2.67000007629395,0.0,58,59,153,762,2846,1.0,428.0,448.0,62.5,24.3899993896484,23.5,270,0.26137463697967084,0.2140221402214022,0.5291666666666667,0.6293706293706294,35.988929889298895,0.29177773221242564
2817,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.79999995231628,0.0,0,0,90,1350,1965,1.0,433.0,463.0,62.5,24.3899993896484,23.5,90,0.062456627342123525,0.0,0.9375,0.2073732718894009,30.956043956043956,0.6973030518097941
3520,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.15000009536743,0.0,0,0,125,566,2049,1.0,681.0,704.0,62.5,24.3899993896484,23.5,125,0.18063583815028902,0.0,0.39305555555555555,0.18328445747800587,27.936507936507937,0.5819369497301903
10091,6.82000017166138,6.82000017166138,0.0,3.75,0.699999988079071,2.36999988555908,0.0,69,39,129,706,2752,1.0,446.0,447.0,62.5,24.3899993896484,23.5,237,0.2510593220338983,0.28991596638655465,0.49027777777777776,0.5302013422818792,42.39915966386555,0.27269124058660327
10387,7.07000017166138,7.07000017166138,0.0,4.15999984741211,0.769999980926514,2.11999988555908,0.0,70,33,132,726,2781,1.0,485.0,500.0,62.5,24.3899993896484,23.5,235,0.2442827442827443,0.2966101694915254,0.5041666666666667,0.4835390946502058,44.01271186440678,0.2677127454755487
11107,8.34000015258789,8.34000015258789,0.0,5.63000011444092,0.180000007152557,2.52999997138977,0.0,55,6,145,829,2693,1.0,469.0,479.0,62.5,24.3899993896484,23.5,206,0.19884169884169883,0.26570048309178745,0.5756944444444444,0.43829787234042555,53.65700483091788,0.24243788260713
11584,7.80000019073486,7.80000019073486,0.0,2.78999996185303,1.63999998569489,3.35999989509583,0.0,54,48,161,810,2862,1.0,354.0,367.0,62.5,24.3899993896484,23.5,263,0.24487895716945995,0.20454545454545456,0.5625,0.7408450704225352,43.878787878787875,0.2470435908502374
7881,4.94999980926514,4.94999980926514,0.0,0.490000009536743,0.449999988079071,4.0,0.0,24,36,182,1198,2616,1.0,433.0,463.0,62.5,24.3899993896484,23.5,242,0.16793893129770993,0.09876543209876543,0.8319444444444445,0.5576036866359447,32.4320987654321,0.33189545800558234
14560,9.40999984741211,9.40999984741211,0.0,3.11999988555908,1.03999996185303,5.23999977111816,0.0,42,17,308,584,2995,1.0,485.0,489.0,62.5,24.3899993896484,23.5,367,0.3855042016806723,0.11413043478260869,0.40555555555555556,0.7551440329218106,39.56521739130435,0.20568642263580797
12390,8.06999969482422,8.06999969482422,0.0,2.29999995231628,0.899999976158142,4.84999990463257,0.0,30,15,258,685,2730,1.0,388.0,407.0,62.5,24.3899993896484,23.5,303,0.3063700707785642,0.09868421052631579,0.4756944444444444,0.7789203084832905,40.75657894736842,0.22032120087160034
10052,6.80999994277954,6.80999994277954,0.0,3.48000001907349,0.660000026226044,2.66000008583069,0.0,66,26,139,737,2754,1.0,440.0,459.0,62.5,24.3899993896484,23.5,231,0.23839009287925697,0.28448275862068967,0.5118055555555555,0.5238095238095238,43.327586206896555,0.2739480752014324
10288,6.76000022888184,6.76000022888184,0.0,2.74000000953674,0.850000023841858,3.16000008583069,0.0,57,36,152,761,2754,1.0,456.0,461.0,62.5,24.3899993896484,23.5,245,0.24329692154915591,0.23170731707317074,0.5284722222222222,0.5361050328227571,41.82113821138211,0.2676644960637574
10988,8.3100004196167,8.3100004196167,0.0,5.28000020980835,0.119999997317791,2.90000009536743,0.0,45,12,135,843,2655,1.0,420.0,436.0,62.5,24.3899993896484,23.5,192,0.18532818532818532,0.23316062176165803,0.5854166666666667,0.45605700712589076,56.932642487046635,0.2416052416052416
8564,5.59999990463257,5.59999990463257,0.0,1.77999997138977,0.829999983310699,2.95000004768372,0.0,24,14,149,1253,2386,1.0,433.0,463.0,62.5,24.3899993896484,23.5,187,0.1297709923664122,0.1276595744680851,0.8701388888888889,0.4308755760368664,45.5531914893617,0.27857559836544077
12461,8.38000011444092,8.38000011444092,0.0,3.8199999332428,1.42999994754791,3.11999988555908,0.0,84,35,154,834,2924,1.0,322.0,333.0,62.5,24.3899993896484,23.5,273,0.2463898916967509,0.30656934306569344,0.5791666666666667,0.8452012383900929,45.47810218978102,0.23463328518696838
12827,8.47999954223633,8.47999954223633,0.0,1.46000003814697,2.32999992370605,4.67999982833862,0.0,20,42,209,621,2739,1.0,530.0,548.0,62.5,24.3899993896484,23.5,271,0.303471444568869,0.07352941176470588,0.43125,0.5103578154425612,47.158088235294116,0.21351730589335827
10677,7.09999990463257,7.09999990463257,0.0,2.30999994277954,1.52999997138977,3.25,0.0,32,27,147,695,2534,1.0,481.0,510.0,62.5,24.3899993896484,23.5,206,0.22838137472283815,0.15458937198067632,0.4826388888888889,0.42738589211618255,51.57971014492754,0.23731035774489606
13566,9.10999965667725,9.10999965667725,0.0,4.26000022888184,1.71000003814697,3.11999988555908,0.0,67,50,171,743,2960,1.0,427.0,438.0,62.5,24.3899993896484,23.5,288,0.27906976744186046,0.23183391003460208,0.5159722222222223,0.6728971962616822,46.94117647058823,0.21817645758089482
14433,10.789999961853,10.789999961853,0.0,7.1100001335144,1.20000004768372,2.45000004768372,0.0,72,23,106,1182,2800,1.0,433.0,463.0,62.5,24.3899993896484,23.5,201,0.14523121387283236,0.3564356435643564,0.8208333333333333,0.4631336405529954,71.45049504950495,0.19398642095053345
9572,6.51999998092651,6.51999998092651,0.0,2.89000010490417,1.38999998569489,2.23000001907349,0.0,57,40,128,757,2735,1.0,451.0,463.0,62.5,24.3899993896484,23.5,225,0.2288911495422177,0.252212389380531,0.5256944444444445,0.497787610619469,42.35398230088496,0.2856993627911835
3789,2.55999994277954,2.55999994277954,0.0,0.379999995231628,0.270000010728836,1.88999998569489,0.0,5,4,58,343,1199,1.0,444.0,457.0,62.5,24.3899993896484,23.5,67,0.1630170316301703,0.07352941176470588,0.23819444444444443,0.15056179775280898,55.720588235294116,0.3163588390501319
18060,14.1199998855591,14.1199998855591,0.0,11.6400003433228,0.389999985694885,2.09999990463257,0.0,116,8,123,1193,3186,1.0,433.0,463.0,62.5,24.3899993896484,23.5,247,0.1714087439278279,0.46774193548387094,0.8284722222222223,0.5691244239631337,72.8225806451613,0.17640219256962517
16433,13.3500003814697,13.3500003814697,0.0,10.4300003051758,0.469999998807907,2.45000004768372,0.0,95,12,156,1177,3140,1.0,433.0,463.0,62.5,24.3899993896484,23.5,263,0.1825121443442054,0.35984848484848486,0.8173611111111111,0.6059907834101382,62.246212121212125,0.19106729950103443
20159,15.9700002670288,15.9700002670288,0.0,12.3400001525879,0.209999993443489,3.35999989509583,0.0,119,5,193,1123,3411,1.0,433.0,463.0,62.5,24.3899993896484,23.5,317,0.21998612074947954,0.3742138364779874,0.7798611111111111,0.7304147465437788,63.393081761006286,0.16919642857142858
20669,16.2399997711182,16.2399997711182,0.0,13.2600002288818,0.389999985694885,2.58999991416931,0.0,132,8,158,1142,3410,1.0,433.0,463.0,62.5,24.3899993896484,23.5,298,0.20680083275503122,0.4414715719063545,0.7930555555555555,0.6866359447004609,69.12709030100335,0.16497339138848574
14549,11.1099996566772,11.1099996566772,0.0,9.35999965667725,0.270000010728836,1.49000000953674,0.0,96,6,83,1255,2867,1.0,433.0,463.0,62.5,24.3899993896484,23.5,185,0.12838306731436502,0.5161290322580645,0.8715277777777778,0.42626728110599077,78.22043010752688,0.1970446735395189
18827,13.6899995803833,13.6899995803833,0.0,9.23999977111816,0.800000011920929,3.64000010490417,0.0,111,21,195,1113,3213,1.0,433.0,463.0,62.5,24.3899993896484,23.5,327,0.22692574600971546,0.3384146341463415,0.7729166666666667,0.7534562211981567,57.39939024390244,0.17065009560229447
17076,12.6599998474121,12.6599998474121,0.0,9.07999992370605,0.230000004172325,3.34999990463257,0.0,102,6,195,1137,3133,1.0,433.0,463.0,62.5,24.3899993896484,23.5,303,0.2102706453851492,0.3355263157894737,0.7895833333333333,0.6981566820276498,56.171052631578945,0.18346313755343444
15929,12.4799995422363,12.4799995422363,0.0,9.22000026702881,0.310000002384186,2.95000004768372,0.0,90,7,191,1152,3114,1.0,433.0,463.0,62.5,24.3899993896484,23.5,288,0.19986120749479527,0.31141868512110726,0.8,0.663594470046083,55.11764705882353,0.19548022598870057
15108,12.1899995803833,12.1899995803833,0.0,9.57999992370605,0.230000004172325,2.38000011444092,0.0,89,5,158,695,3043,1.0,486.0,493.0,62.5,24.3899993896484,23.5,252,0.26582278481012656,0.35177865612648224,0.4826388888888889,0.5174537987679672,59.715415019762844,0.2014031372029916
16057,12.5100002288818,12.5100002288818,0.0,9.67000007629395,0.25,2.57999992370605,0.0,100,6,170,1164,3103,1.0,433.0,463.0,62.5,24.3899993896484,23.5,276,0.19153365718251214,0.36101083032490977,0.8083333333333333,0.6359447004608295,57.96750902527076,0.19323701581766098
10520,8.28999996185303,8.28999996185303,0.0,6.26000022888184,0.150000005960464,1.87999999523163,0.0,60,3,117,1260,2655,1.0,433.0,463.0,62.5,24.3899993896484,23.5,180,0.12491325468424705,0.3314917127071823,0.875,0.4147465437788018,58.12154696132597,0.2523524379811805
22359,17.1900005340576,17.1900005340576,0.0,12.539999961853,0.629999995231628,4.01999998092651,0.0,125,14,223,741,3554,1.0,331.0,337.0,62.5,24.3899993896484,23.5,362,0.3278985507246377,0.3443526170798898,0.5145833333333333,1.0903614457831325,61.59504132231405,0.15894454382826476
22988,17.9500007629395,17.9500007629395,0.0,13.1300001144409,1.54999995231628,3.25999999046326,0.0,129,33,182,1096,3577,1.0,433.0,463.0,62.5,24.3899993896484,23.5,344,0.2387231089521166,0.3739130434782609,0.7611111111111111,0.7926267281105991,66.63188405797102,0.15559615468267432
20500,15.6899995803833,15.6899995803833,0.0,11.3699998855591,0.46000000834465,3.85999989509583,0.0,118,9,209,1104,3403,1.0,433.0,463.0,62.5,24.3899993896484,23.5,336,0.23317140874392783,0.35014836795252224,0.7666666666666667,0.7741935483870968,60.83086053412463,0.1659919028340081
12685,9.61999988555908,9.61999988555908,0.0,6.30999994277954,0.200000002980232,3.09999990463257,0.0,68,5,185,1182,2846,1.0,433.0,463.0,62.5,24.3899993896484,23.5,258,0.17904233171408743,0.2625482625482625,0.8208333333333333,0.5944700460829493,48.97683397683398,0.2243417941037364
12422,9.81999969482422,9.81999969482422,0.0,6.46000003814697,0.430000007152557,2.9300000667572,0.0,60,10,183,1187,2852,1.0,433.0,463.0,62.5,24.3899993896484,23.5,253,0.17557251908396945,0.23622047244094488,0.8243055555555555,0.5829493087557603,48.90551181102362,0.2295741769298881
15447,12.3999996185303,12.3999996185303,0.0,9.67000007629395,0.389999985694885,2.34999990463257,0.0,90,9,153,1188,3062,1.0,433.0,463.0,62.5,24.3899993896484,23.5,252,0.17487855655794587,0.3557312252964427,0.825,0.5806451612903226,61.055335968379445,0.19821336095287415
12315,9.64999961853027,9.64999961853027,0.0,6.17000007629395,0.310000002384186,3.17000007629395,0.0,58,8,159,1215,2794,1.0,433.0,463.0,62.5,24.3899993896484,23.5,225,0.15614156835530882,0.25663716814159293,0.84375,0.5184331797235023,54.491150442477874,0.22685936992530042
7135,5.59000015258789,5.59000015258789,0.0,2.99000000953674,0.0599999986588955,2.53999996185303,0.0,27,1,131,1281,2408,1.0,433.0,463.0,62.5,24.3899993896484,23.5,159,0.11034004163775156,0.16875,0.8895833333333333,0.3663594470046083,44.59375,0.3374439461883408
1170,0.850000023841858,0.850000023841858,0.0,0.0,0.0,0.850000023841858,0.0,0,0,51,1389,1886,1.0,433.0,463.0,62.5,24.3899993896484,23.5,51,0.03539208882720333,0.0,0.9645833333333333,0.1175115207373272,22.5,1.6105892399658412
1969,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.42999994754791,0.0,0,0,95,1345,1988,1.0,433.0,463.0,62.5,24.3899993896484,23.5,95,0.0659264399722415,0.0,0.9340277777777778,0.21889400921658986,20.510416666666668,1.0091370558375634
15484,11.8999996185303,11.8999996185303,0.0,8.39000034332275,0.930000007152557,2.58999991416931,0.0,87,22,165,1166,3023,1.0,433.0,463.0,62.5,24.3899993896484,23.5,274,0.19014573213046496,0.31636363636363635,0.8097222222222222,0.631336405529954,56.305454545454545,0.19522118178882789
14581,11.1499996185303,11.1499996185303,0.0,8.81999969482422,0.400000005960464,1.9099999666214,0.0,89,8,123,1220,2918,1.0,433.0,463.0,62.5,24.3899993896484,23.5,220,0.15267175572519084,0.40271493212669685,0.8472222222222222,0.5069124423963134,65.97737556561086,0.2001097243176519
14990,11.5100002288818,11.5100002288818,0.0,8.85000038146973,0.449999988079071,2.21000003814697,0.0,93,9,130,1208,2950,1.0,433.0,463.0,62.5,24.3899993896484,23.5,232,0.16099930603747398,0.39914163090128757,0.8388888888888889,0.5345622119815668,64.33476394849785,0.19678473750917216
13953,11.0,11.0,0.0,9.10000038146973,0.689999997615814,1.21000003814697,0.0,90,15,90,1245,2859,1.0,433.0,463.0,62.5,24.3899993896484,23.5,195,0.13532269257460097,0.45918367346938777,0.8645833333333334,0.44930875576036866,71.18877551020408,0.20488748745879318
19769,15.6700000762939,15.6700000762939,0.0,12.4399995803833,0.879999995231628,2.34999990463257,0.0,121,20,148,1076,3331,1.0,74.0,75.0,62.5,24.3899993896484,23.5,289,0.21156661786237188,0.41724137931034483,0.7472222222222222,3.8533333333333335,68.16896551724138,0.16848760748609004
22026,17.6499996185303,17.6499996185303,0.0,13.3999996185303,0.589999973773956,3.66000008583069,0.0,125,14,228,1073,3589,1.0,433.0,463.0,62.5,24.3899993896484,23.5,367,0.2546842470506593,0.33967391304347827,0.7451388888888889,0.8456221198156681,59.85326086956522,0.16293639624097697
12465,9.38000011444092,9.38000011444092,0.0,6.11999988555908,0.569999992847443,2.69000005722046,0.0,66,12,148,1214,2765,1.0,433.0,463.0,62.5,24.3899993896484,23.5,226,0.1568355308813324,0.2907488986784141,0.8430555555555556,0.5207373271889401,54.91189427312775,0.22180330498957163
14810,11.3599996566772,11.3599996566772,0.0,9.09000015258789,0.419999986886978,1.85000002384186,0.0,96,10,115,1219,2926,1.0,433.0,463.0,62.5,24.3899993896484,23.5,221,0.15336571825121442,0.43243243243243246,0.8465277777777778,0.5092165898617511,66.71171171171171,0.19755587063668895
12209,9.39999961853027,9.39999961853027,0.0,6.07999992370605,0.280000001192093,3.03999996185303,0.0,60,7,184,1189,2809,1.0,433.0,463.0,62.5,24.3899993896484,23.5,251,0.17418459403192227,0.23809523809523808,0.8256944444444444,0.5783410138248848,48.448412698412696,0.23005733005733006
4998,3.91000008583069,3.91000008583069,0.0,2.95000004768372,0.200000002980232,0.759999990463257,0.0,28,4,39,839,1505,1.0,433.0,463.0,62.5,24.3899993896484,23.5,71,0.07793633369923161,0.3888888888888889,0.5826388888888889,0.16359447004608296,69.41666666666667,0.30106021204240846
9033,7.15999984741211,7.15999984741211,0.0,5.42999982833862,0.140000000596046,1.5900000333786,0.0,40,2,154,1244,2044,1.0,433.0,463.0,62.5,24.3899993896484,23.5,196,0.13601665510062458,0.20304568527918782,0.8638888888888889,0.45161290322580644,45.85279187817259,0.22625636484392295
8053,6.09999990463257,6.09999990463257,0.0,4.17000007629395,0.629999995231628,1.30999994277954,0.0,35,11,96,1298,1935,1.0,433.0,463.0,62.5,24.3899993896484,23.5,142,0.09854267869535045,0.24475524475524477,0.9013888888888889,0.3271889400921659,56.31468531468531,0.24025329029053885
5234,3.46000003814697,3.46000003814697,0.0,1.92999994754791,0.990000009536743,0.540000021457672,0.0,29,16,33,1362,1705,1.0,433.0,463.0,62.5,24.3899993896484,23.5,78,0.05412907702984039,0.3670886075949367,0.9458333333333333,0.17972350230414746,66.25316455696202,0.3256924546322827
2672,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0,0,0,105,1335,1632,1.0,433.0,463.0,62.5,24.3899993896484,23.5,105,0.07286606523247745,0.0,0.9270833333333334,0.24193548387096775,25.20754716981132,0.6105499438832772
9256,6.1399998664856,6.1399998664856,0.0,0.430000007152557,3.26999998092651,2.45000004768372,0.0,6,51,115,1268,1880,1.0,433.0,463.0,62.5,24.3899993896484,23.5,172,0.1193615544760583,0.03468208092485549,0.8805555555555555,0.39631336405529954,53.50289017341041,0.20308955385113966
10204,7.90999984741211,7.90999984741211,0.0,5.42999982833862,0.150000005960464,2.32999992370605,0.0,41,5,157,1237,2112,1.0,433.0,463.0,62.5,24.3899993896484,23.5,203,0.14087439278278974,0.20098039215686275,0.8590277777777777,0.46774193548387094,50.01960784313726,0.20695737383635474
5151,3.48000001907349,3.48000001907349,0.0,1.03999996185303,0.629999995231628,1.79999995231628,0.0,16,16,130,1278,1829,1.0,433.0,463.0,62.5,24.3899993896484,23.5,162,0.11242192921582235,0.09815950920245399,0.8875,0.37327188940092165,31.60122699386503,0.35500776397515527
4212,2.77999997138977,2.77999997138977,0.0,0.0,0.0,2.77999997138977,0.0,0,0,164,1276,1763,1.0,433.0,463.0,62.5,24.3899993896484,23.5,164,0.11380985426786953,0.0,0.8861111111111111,0.3778801843317972,25.527272727272727,0.41846665084262996
6466,4.26999998092651,4.26999998092651,0.0,0.330000013113022,0.819999992847443,3.10999989509583,0.0099999997764825,5,18,216,1201,1931,1.0,433.0,463.0,62.5,24.3899993896484,23.5,239,0.16585704371963914,0.020833333333333332,0.8340277777777778,0.5506912442396313,26.941666666666666,0.29859285603834856
